tid[s],Ovn-Temp,Komperator
0,53.47465999999999,5.023334
0.002,60.24534,4.886
0.004,68.30667,4.931334
0.006,70.66666000000001,4.897334
0.008,70.35466,4.908667
0.01,70.04266,4.851334
0.012,70.84534,4.886
0.014,-0.8213332999999999,-0.028
0.016,0.6026667,0.04066667
0.018000000000000002,-1.490667,0.04066667
0.020000000000000004,0.5146666,-0.08466668
0.022000000000000006,1.1386669999999999,-0.004666667
0.024000000000000007,-1.224,-0.07333334
0.02600000000000001,-1.712,0.1093333
0.02800000000000001,1.1386669999999999,0.1553333
0.030000000000000013,-1.266667,-0.06200001
0.032000000000000015,-1.624,0.064
0.034000000000000016,0.06933333,-0.05066667
0.03600000000000002,-0.7786666999999999,0.04066667
0.03800000000000002,-1.8453330000000001,0.018
0.04000000000000002,0.6479999999999999,0.04066667
0.04200000000000002,-2.157333,0.04066667
0.044000000000000025,0.424,0.04066667
0.04600000000000003,-0.064,-0.05066667
0.04800000000000003,-2.336,-0.016
0.05000000000000003,0.15733329999999998,-0.2106667
0.05200000000000003,-0.1973333,-0.108
0.054000000000000034,0.15733329999999998,-0.028
0.056000000000000036,-0.688,-0.09600001
0.05800000000000004,-0.24266669999999999,0.064
0.06000000000000004,-0.9546666,-0.08466668
0.06200000000000004,0.736,0.144
0.06400000000000004,0.6026667,0.052
0.06600000000000004,0.8693334,0.064
0.06800000000000005,0.06933333,-0.016
0.07000000000000005,-0.688,-0.07333334
0.07200000000000005,0.248,-0.05066667
0.07400000000000005,1.1386669999999999,-0.05066667
0.07600000000000005,0.2906667,0.07533334
0.07800000000000006,0.248,-0.016
0.08000000000000006,-0.1546667,-0.05066667
0.08200000000000006,0.3813333,0.052
0.08400000000000006,-1.624,-0.08466668
0.08600000000000006,-1.669333,-0.08466668
0.08800000000000006,1.5839999999999999,0.02933334
0.09000000000000007,-1.890667,0.04066667
0.09200000000000007,-1.936,0.04066667
0.09400000000000007,0.8266667,0.02933334
0.09600000000000007,0.06933333,0.006666667
0.09800000000000007,-1.4,-0.08466668
