tid[s],Ovn-Temp,Komperator
0,48.56266,-0.06133333
0.001,51.75733,0.004666667
0.002,53.96267,0.1153333
0.003,52.83733,0.004666667
0.004,49.775999999999996,-0.02866667
0.005,51.35199,0.04933333
0.006,53.602669999999996,0.04933333
0.007,54.186659999999996,-0.01733333
0.008,52.79199,-0.03933333
0.009000000000000001,53.151990000000005,0.082
0.010000000000000002,53.376,-0.006
0.011000000000000003,50.453329999999994,0.082
0.012000000000000004,51.12799,0.02666667
0.013000000000000005,51.39733,-0.05066667
0.014000000000000005,54.59199999999999,-0.03933333
0.015000000000000006,50.18133,-0.01733333
0.016000000000000007,51.893330000000006,-0.084
0.017000000000000008,52.79199,0.004666667
0.01800000000000001,53.06132999999999,0.038
0.01900000000000001,48.78666,-0.106
0.02000000000000001,53.46667,-0.01733333
0.02100000000000001,53.10667,0.004666667
0.022000000000000013,50.85598999999999,0.004666667
0.023000000000000013,55.22133,-0.006
0.024000000000000014,50.90133,-0.02866667
0.025000000000000015,50.90133,0.004666667
0.026000000000000016,48.02133,-0.07266667
0.027000000000000017,51.35199,0.04933333
0.028000000000000018,51.037330000000004,0.02666667
0.02900000000000002,51.93599,0.02666667
0.03000000000000002,52.29599,-0.006
0.03100000000000002,50.81333,-0.01733333
0.03200000000000002,51.53333,0.02666667
0.03300000000000002,51.21599,-0.01733333
0.03400000000000002,53.512,0.06
0.035000000000000024,51.802659999999996,-0.006
0.036000000000000025,54.59199999999999,0.1153333
0.037000000000000026,51.575990000000004,0.082
0.03800000000000003,50.81333,0.004666667
0.03900000000000003,51.98133,0.004666667
0.04000000000000003,50.18133,-0.02866667
0.04100000000000003,50.94666,-0.03933333
0.04200000000000003,49.013329999999996,-0.06133333
0.04300000000000003,52.117329999999995,-0.05066667
0.04400000000000003,52.746669999999995,0.02666667
0.04500000000000003,49.056,0.004666667
0.046000000000000034,49.59733,-0.084
0.047000000000000035,49.95733,-0.006
0.048000000000000036,52.92799,0.038
0.04900000000000004,50.72266,-0.06133333
0.05000000000000004,51.21599,0.004666667
